#FILE,SEQUENCE,START,END,STRAND,GENE,COVERAGE,COVERAGE_MAP,GAPS,%COVERAGE,%IDENTITY,DATABASE,ACCESSION,PRODUCT,RESISTANCE
GCA_032819975.1_ASM3281997v1_genomic.fna,JAUPDK010000001.1,117168,117686,-,hcp-1,2    ,#NULL!,0/0,100,89.4,vfdb,WP_001142947,(hcp-1) type VI secretion system effector Hcp-2 [VAS T6SS (VF0335) - Effector delivery system (VFC0086)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819975.1_ASM3281997v1_genomic.fna,JAUPDK010000001.1,168339,169103,+,motA,2    ,#NULL!,0/0,100,99.61,vfdb,WP_000362406,(motA) flagellar motor protein [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819975.1_ASM3281997v1_genomic.fna,JAUPDK010000001.1,169115,170071,+,motB,2    ,#NULL!,0/0,100,99.27,vfdb,WP_000340821,(motB) flagellar motor protein [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819975.1_ASM3281997v1_genomic.fna,JAUPDK010000001.1,195907,196407,+,vpsU,2    ,#NULL!,0/0,100,98.6,vfdb,WP_001880745,(vpsU) exopolysaccharide regulatory protein-tyrosine phosphatase VpsU [VPS (VF0615) - Biofilm (VFC0271)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819975.1_ASM3281997v1_genomic.fna,JAUPDK010000001.1,199096,199650,+,vpsC,2    ,#NULL!,0/0,100,99.1,vfdb,WP_000098186,(vpsC) exopolysaccharide biosynthesis acetyltransferase VpsC [VPS (VF0615) - Biofilm (VFC0271)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819975.1_ASM3281997v1_genomic.fna,JAUPDK010000001.1,199647,200795,+,vpsD,2    ,#NULL!,0/0,100,99.13,vfdb,WP_000034987,(vpsD) exopolysaccharide biosynthesis glycosyltransferase VpsD [VPS (VF0615) - Biofilm (VFC0271)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819975.1_ASM3281997v1_genomic.fna,JAUPDK010000001.1,200792,202201,+,vpsE,2    ,#NULL!,0/0,100,99.36,vfdb,WP_000562056,(vpsE) exopolysaccharide biosynthesis flippase VpsE [VPS (VF0615) - Biofilm (VFC0271)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819975.1_ASM3281997v1_genomic.fna,JAUPDK010000001.1,202198,203418,+,vpsF,2    ,#NULL!,0/0,100,99.02,vfdb,WP_000004104,(vpsF) exopolysaccharide biosynthesis protein VpsF [VPS (VF0615) - Biofilm (VFC0271)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819975.1_ASM3281997v1_genomic.fna,JAUPDK010000001.1,203429,203860,+,vpsG,2    ,#NULL!,0/0,100,99.77,vfdb,WP_000266826,(vpsG) exopolysaccharide biosynthesis acetyltransferase VpsG [VPS (VF0615) - Biofilm (VFC0271)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819975.1_ASM3281997v1_genomic.fna,JAUPDK010000001.1,203860,205200,+,vpsH,2    ,#NULL!,0/0,100,97.31,vfdb,WP_000495305,(vpsH) exopolysaccharide biosynthesis protein VpsH [VPS (VF0615) - Biofilm (VFC0271)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819975.1_ASM3281997v1_genomic.fna,JAUPDK010000001.1,205197,206273,+,vpsI,2    ,#NULL!,0/0,100,97.21,vfdb,WP_001909517,(vpsI) exopolysaccharide biosynthesis glycosyltransferase VpsI [VPS (VF0615) - Biofilm (VFC0271)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819975.1_ASM3281997v1_genomic.fna,JAUPDK010000001.1,206270,207442,+,vpsj,2    ,#NULL!,0/0,100,98.3,vfdb,WP_000843487,(vpsj) exopolysaccharide biosynthesis protein VpsJ [VPS (VF0615) - Biofilm (VFC0271)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819975.1_ASM3281997v1_genomic.fna,JAUPDK010000001.1,208405,209196,+,VC_RS04610,2    ,#NULL!,0/0,100,99.5,vfdb,WP_001042216,(VC_RS04610) hypothetical protein [RbmA (VF0616) - Biofilm (VFC0271)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819975.1_ASM3281997v1_genomic.fna,JAUPDK010000001.1,210886,213759,+,VC_RS04620,2    ,#NULL!,0/0,100,98.57,vfdb,WP_000200580,(VC_RS04620) hemolysin [RbmC (VF0617) - Biofilm (VFC0271)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819975.1_ASM3281997v1_genomic.fna,JAUPDK010000001.1,221931,222638,+,vpsP,2    ,#NULL!,0/0,100,98.31,vfdb,WP_000990932,(vpsP) exopolysaccharide biosynthesis protein VpsP [VPS (VF0615) - Biofilm (VFC0271)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819975.1_ASM3281997v1_genomic.fna,JAUPDK010000001.1,222617,223051,+,vpsQ,2    ,#NULL!,0/0,100,99.77,vfdb,WP_001187445,(vpsQ) exopolysaccharide biosynthesis protein VpsQ [VPS (VF0615) - Biofilm (VFC0271)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819975.1_ASM3281997v1_genomic.fna,JAUPDK010000001.1,295741,296625,+,motY,2    ,#NULL!,0/0,100,99.55,vfdb,WP_001045946,(motY) sodium-type flagellar protein MotY [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819975.1_ASM3281997v1_genomic.fna,JAUPDK010000001.1,730504,731022,+,hcp-1,2    ,#NULL!,0/0,100,97.88,vfdb,WP_001142947,(hcp-1) type VI secretion system effector Hcp-2 [VAS T6SS (VF0335) - Effector delivery system (VFC0086)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819975.1_ASM3281997v1_genomic.fna,JAUPDK010000001.1,731150,734641,+,vgrG-1,2    ,#NULL!,0/0,100,96.36,vfdb,WP_000212116,(vgrG-1) type VI secretion system tip protein VgrG [VAS T6SS secreted effectors (VF0634) - Effector delivery system (VFC0086)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819975.1_ASM3281997v1_genomic.fna,JAUPDK010000001.1,765555,766916,-,rtxD,2    ,#NULL!,0/0,100,98.9,vfdb,WP_001092347,(rtxD) RTX toxin transporter RtxD [MARTX (VF0265) - Exotoxin (VFC0235)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819975.1_ASM3281997v1_genomic.fna,JAUPDK010000001.1,766913,769018,-,rtxB,2    ,#NULL!,0/0,100,99.05,vfdb,WP_149591715,(rtxB) RTX toxin transporter RtxB [MARTX (VF0265) - Exotoxin (VFC0235)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819975.1_ASM3281997v1_genomic.fna,JAUPDK010000001.1,769818,770279,+,rtxC,2    ,#NULL!,0/0,100,100,vfdb,WP_001881196,(rtxC) RTX toxin activating protein RtxC [MARTX (VF0265) - Exotoxin (VFC0235)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819975.1_ASM3281997v1_genomic.fna,JAUPDK010000001.1,770303,783940,+,rtxA,2    ,#NULL!,0/0,100,97.68,vfdb,WP_000517827,(rtxA) RTX toxin RtxA [MARTX (VF0265) - Exotoxin (VFC0235)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819975.1_ASM3281997v1_genomic.fna,JAUPDK010000001.1,784790,785308,+,hcp-1,2    ,#NULL!,0/0,100,95.38,vfdb,WP_001142947,(hcp-1) type VI secretion system effector Hcp-2 [VAS T6SS (VF0335) - Effector delivery system (VFC0086)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819975.1_ASM3281997v1_genomic.fna,JAUPDK010000002.1,196140,197273,-,flgT,2    ,#NULL!,0/0,100,98.77,vfdb,WP_000739493,(flgT) Vibrio-specific flagellar H-ring component FlgT [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819975.1_ASM3281997v1_genomic.fna,JAUPDK010000002.1,197434,198069,+,flgO,2    ,#NULL!,0/0,100,98.9,vfdb,WP_000759070,(flgO) Vibrio-specific flagellar H-ring component FlgO [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819975.1_ASM3281997v1_genomic.fna,JAUPDK010000002.1,198077,198514,+,flgP,2    ,#NULL!,0/0,100,98.63,vfdb,WP_001881911,(flgP) Vibrio-specific flagellar H-ring component FlgP [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819975.1_ASM3281997v1_genomic.fna,JAUPDK010000002.1,198623,199048,-,flgN,2    ,#NULL!,0/0,100,100,vfdb,WP_000729367,(flgN) flagellar biosynthesis chaperone FlgN [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819975.1_ASM3281997v1_genomic.fna,JAUPDK010000002.1,199152,199475,-,flgM,2    ,#NULL!,0/0,100,100,vfdb,WP_000907265,(flgM) negative regulator of flagellin synthesis FlgM putative [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819975.1_ASM3281997v1_genomic.fna,JAUPDK010000002.1,199606,200373,-,flgA,2    ,#NULL!,0/0,100,100,vfdb,WP_001881906,(flgA) flagellar basal body P-ring biosynthesis protein [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819975.1_ASM3281997v1_genomic.fna,JAUPDK010000002.1,200430,201356,+,cheV,2    ,#NULL!,0/0,100,99.57,vfdb,WP_000145786,(cheV) chemotaxis protein CheV [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819975.1_ASM3281997v1_genomic.fna,JAUPDK010000002.1,201367,202194,+,cheR,2    ,#NULL!,0/0,100,99.88,vfdb,WP_000125387,(cheR) chemotaxis protein methyltransferase CheR [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819975.1_ASM3281997v1_genomic.fna,JAUPDK010000002.1,202414,202809,+,flgB,2    ,#NULL!,0/0,100,99.5,vfdb,WP_001007981,(flgB) flagellar basal body rod protein FlgB [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819975.1_ASM3281997v1_genomic.fna,JAUPDK010000002.1,202814,203230,+,flgC,2    ,#NULL!,0/0,100,99.04,vfdb,WP_000051920,(flgC) flagellar basal body rod protein FlgC [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819975.1_ASM3281997v1_genomic.fna,JAUPDK010000002.1,203248,203955,+,flgD,2    ,#NULL!,0/0,100,100,vfdb,WP_000929365,(flgD) flagellar basal-body rod modification protein FlgD [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819975.1_ASM3281997v1_genomic.fna,JAUPDK010000002.1,203984,205288,+,flgE,2    ,#NULL!,0/0,100,100,vfdb,WP_000122825,(flgE) flagellar hook protein FlgE [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819975.1_ASM3281997v1_genomic.fna,JAUPDK010000002.1,205471,206220,+,flgF,2    ,#NULL!,0/0,100,99.87,vfdb,WP_000373284,(flgF) flagellar basal-body rod protein FlgF [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819975.1_ASM3281997v1_genomic.fna,JAUPDK010000002.1,206240,207028,+,flgG,2    ,#NULL!,0/0,100,100,vfdb,WP_001182097,(flgG) flagellar basal-body rod protein FlgG [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819975.1_ASM3281997v1_genomic.fna,JAUPDK010000002.1,207052,207828,+,flgH,2    ,#NULL!,0/0,100,100,vfdb,WP_001911822,(flgH) flagellar L-ring protein precursor FlgH [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819975.1_ASM3281997v1_genomic.fna,JAUPDK010000002.1,207919,209004,+,flgI,2    ,#NULL!,0/0,100,100,vfdb,WP_001225051,(flgI) flagellar P-ring protein precursor FlgI [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819975.1_ASM3281997v1_genomic.fna,JAUPDK010000002.1,209015,209953,+,flgJ,2    ,#NULL!,0/0,100,100,vfdb,WP_000609516,(flgJ) peptidoglycan hydrolase [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819975.1_ASM3281997v1_genomic.fna,JAUPDK010000002.1,210132,212006,+,flgK,2    ,#NULL!,0/0,100,98.83,vfdb,WP_000135483,(flgK) flagellar hook-associated protein 1 FlgK [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819975.1_ASM3281997v1_genomic.fna,JAUPDK010000002.1,212019,213212,+,flgL,2    ,#NULL!,0/0,100,99.16,vfdb,WP_000934642,(flgL) flagellar hook-associated protein 3 FlgL [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819975.1_ASM3281997v1_genomic.fna,JAUPDK010000002.1,213620,214759,+,flaA,2    ,#NULL!,0/0,100,99.74,vfdb,WP_000154827,(flaA) flagellin [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819975.1_ASM3281997v1_genomic.fna,JAUPDK010000002.1,215314,216447,+,flaC,2    ,#NULL!,0/0,100,99.3,vfdb,WP_000290380,(flaC) flagellin [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819975.1_ASM3281997v1_genomic.fna,JAUPDK010000002.1,249624,250760,+,flaE,2    ,#NULL!,0/0,100,99.56,vfdb,WP_001251948,(flaE) secreted flagellin involved in biofilm formation [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819975.1_ASM3281997v1_genomic.fna,JAUPDK010000002.1,251049,252182,+,flaD,2    ,#NULL!,0/0,100,99.38,vfdb,WP_000290371,(flaD) flagellin [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819975.1_ASM3281997v1_genomic.fna,JAUPDK010000002.1,252417,253547,+,flaB,2    ,#NULL!,0/0,100,99.29,vfdb,WP_000996996,(flaB) flagellin [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819975.1_ASM3281997v1_genomic.fna,JAUPDK010000002.1,253621,254082,+,flaG,2    ,#NULL!,0/0,100,100,vfdb,WP_000405330,(flaG) flagellar protein FlaG [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819975.1_ASM3281997v1_genomic.fna,JAUPDK010000002.1,254104,256104,+,fliD,2    ,#NULL!,0/0,100,99.3,vfdb,WP_000052031,(fliD) flagellar hook-associated protein [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819975.1_ASM3281997v1_genomic.fna,JAUPDK010000002.1,256106,256411,+,flaI,2    ,#NULL!,0/0,100,100,vfdb,WP_000387035,(flaI) flagellar rod protein FlaI putative [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819975.1_ASM3281997v1_genomic.fna,JAUPDK010000002.1,256422,256832,+,fliS,2    ,#NULL!,0/0,100,100,vfdb,WP_001214990,(fliS) flagellar protein FliS [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819975.1_ASM3281997v1_genomic.fna,JAUPDK010000002.1,257064,258530,+,flrA,2    ,#NULL!,0/0,100,99.05,vfdb,WP_001190986,(flrA) sigma-54 dependent transcriptional activator [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819975.1_ASM3281997v1_genomic.fna,JAUPDK010000002.1,258641,259696,+,fleS/flrB,2    ,#NULL!,0/0,100,99.34,vfdb,WP_001881834,(fleS/flrB) sensory box sensor histidine kinase [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819975.1_ASM3281997v1_genomic.fna,JAUPDK010000002.1,259699,261132,+,fleR/flrC,2    ,#NULL!,0/0,100,99.09,vfdb,WP_000079330,(fleR/flrC) sigma-54 dependent response regulator [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819975.1_ASM3281997v1_genomic.fna,JAUPDK010000002.1,261208,261519,+,fliE,2    ,#NULL!,0/0,100,98.72,vfdb,WP_001234824,(fliE) flagellar hook-basal body protein [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819975.1_ASM3281997v1_genomic.fna,JAUPDK010000002.1,261535,263277,+,fliF,2    ,#NULL!,0/0,100,99.37,vfdb,WP_000752739,(fliF) flagellar M-ring protein FliF [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819975.1_ASM3281997v1_genomic.fna,JAUPDK010000002.1,263270,264316,+,fliG,2    ,#NULL!,0/0,100,99.05,vfdb,WP_001030089,(fliG) flagellar motor protein [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819975.1_ASM3281997v1_genomic.fna,JAUPDK010000002.1,264409,265209,+,fliH,2    ,#NULL!,0/0,100,99.38,vfdb,WP_000012402,(fliH) flagellar assembly protein [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819975.1_ASM3281997v1_genomic.fna,JAUPDK010000002.1,265213,266532,+,fliI,2    ,#NULL!,0/0,100,99.47,vfdb,WP_000880258,(fliI) flagellum-specific ATP synthase [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819975.1_ASM3281997v1_genomic.fna,JAUPDK010000002.1,266547,266990,+,fliJ,2    ,#NULL!,0/0,100,98.87,vfdb,WP_000367979,(fliJ) flagellar protein FliJ [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819975.1_ASM3281997v1_genomic.fna,JAUPDK010000002.1,267169,269178,+,fliK,2    ,#NULL!,0/0,100,97.31,vfdb,WP_001102188,(fliK) flagellar hook-length control protein FliK putative [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819975.1_ASM3281997v1_genomic.fna,JAUPDK010000002.1,269213,269716,+,fliL,2    ,#NULL!,0/0,100,99.8,vfdb,WP_000796799,(fliL) flagellar basal body-associated protein [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819975.1_ASM3281997v1_genomic.fna,JAUPDK010000002.1,269724,270773,+,fliM,2    ,#NULL!,0/0,100,99.33,vfdb,WP_000130773,(fliM) flagellar motor switch protein [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819975.1_ASM3281997v1_genomic.fna,JAUPDK010000002.1,270844,271254,+,fliN,2    ,#NULL!,0/0,100,99.76,vfdb,WP_001129786,(fliN) flagellar motor switch protein [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819975.1_ASM3281997v1_genomic.fna,JAUPDK010000002.1,271258,271647,+,fliO,2    ,#NULL!,0/0,100,98.72,vfdb,WP_001228179,(fliO) flagellar protein FliO [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819975.1_ASM3281997v1_genomic.fna,JAUPDK010000002.1,271625,272524,+,fliP,2    ,#NULL!,0/0,100,98.44,vfdb,WP_000831828,(fliP) flagellar biosynthesis protein [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819975.1_ASM3281997v1_genomic.fna,JAUPDK010000002.1,272537,272806,+,fliQ,2    ,#NULL!,0/0,100,100,vfdb,WP_000187051,(fliQ) flagellar biosynthesis protein [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819975.1_ASM3281997v1_genomic.fna,JAUPDK010000002.1,272815,273597,+,fliR,2    ,#NULL!,0/0,100,98.98,vfdb,WP_000456297,(fliR) flagellar biosynthesis protein [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819975.1_ASM3281997v1_genomic.fna,JAUPDK010000002.1,273607,274737,+,flhB,2    ,#NULL!,0/0,100,99.2,vfdb,WP_000840982,(flhB) flagellar biosynthesis protein [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819975.1_ASM3281997v1_genomic.fna,JAUPDK010000002.1,323556,325649,+,flhA,2    ,#NULL!,0/0,100,99.09,vfdb,WP_001881783,(flhA) flagellar biosynthesis protein [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819975.1_ASM3281997v1_genomic.fna,JAUPDK010000002.1,325684,327171,+,flhF,2    ,#NULL!,0/0,100,99.46,vfdb,WP_001881782,(flhF) flagellar biosynthesis protein [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819975.1_ASM3281997v1_genomic.fna,JAUPDK010000002.1,327185,328072,+,fleN/flhG,2    ,#NULL!,0/0,100,99.89,vfdb,WP_000182546,(fleN/flhG) MinD-like ATPase [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819975.1_ASM3281997v1_genomic.fna,JAUPDK010000002.1,328065,328799,+,fliA,2    ,#NULL!,0/0,100,99.59,vfdb,WP_001030417,(fliA) flagellar biosynthesis sigma factor FliA [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819975.1_ASM3281997v1_genomic.fna,JAUPDK010000002.1,328845,329213,+,cheY,2    ,#NULL!,0/0,100,100,vfdb,WP_000697869,(cheY) chemotaxis protein CheY [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819975.1_ASM3281997v1_genomic.fna,JAUPDK010000002.1,329269,329988,+,cheZ,2    ,#NULL!,0/0,100,99.58,vfdb,WP_000624259,(cheZ) chemotaxis protein CheZ [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819975.1_ASM3281997v1_genomic.fna,JAUPDK010000002.1,329998,332379,+,cheA,2    ,#NULL!,1/24,100,98.41,vfdb,WP_000119661,(cheA) chemotaxis protein CheA [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819975.1_ASM3281997v1_genomic.fna,JAUPDK010000002.1,332406,333539,+,cheB,2    ,#NULL!,0/0,100,99.73,vfdb,WP_000985860,(cheB) chemotaxis-specific methylesterase [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819975.1_ASM3281997v1_genomic.fna,JAUPDK010000002.1,335373,335867,+,cheW,2    ,#NULL!,0/0,100,99.6,vfdb,WP_000075896,(cheW) purine-binding chemotaxis protein CheW [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819975.1_ASM3281997v1_genomic.fna,JAUPDK010000002.1,510766,512841,-,VC_RS09110,2    ,#NULL!,0/0,100,98.8,vfdb,WP_001881639,(VC_RS09110) hemolysin [Bap1 (VF0618) - Biofilm (VFC0271)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819975.1_ASM3281997v1_genomic.fna,JAUPDK010000002.1,707359,709359,+,toxA,2    ,#NULL!,0/0,100,98.1,vfdb,AAW80252,(toxA) hypothetical exotoxin A [ChxA (VF0614) - Exotoxin (VFC0235)] [Vibrio cholerae str. TP],
GCA_032819975.1_ASM3281997v1_genomic.fna,JAUPDK010000003.1,1908,3737,-,hap/vvp,2    ,#NULL!,0/0,100,99.07,vfdb,WP_000782181,(hap/vvp) hemagglutinin/proteinase HapA [HAP (VF0620) - Exoenzyme (VFC0251)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819975.1_ASM3281997v1_genomic.fna,JAUPDK010000003.1,338521,339039,+,hcp-2,2    ,#NULL!,0/0,100,98.65,vfdb,WP_001142947,(hcp-2) type VI secretion system substrate Hcp-2 [VAS T6SS (VF0335) - Effector delivery system (VFC0086)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819975.1_ASM3281997v1_genomic.fna,JAUPDK010000003.1,339167,341251,+,vgrG-2,2    ,#NULL!,0/0,100,95.06,vfdb,WP_000212125,(vgrG-2) type VI secretion system substrate VgrG-2 [VAS T6SS (VF0335) - Effector delivery system (VFC0086)] [Vibrio cholerae O1 biovar El Tor str. N16961],
GCA_032819975.1_ASM3281997v1_genomic.fna,JAUPDK010000003.1,437421,437927,+,vipA/mglA,2    ,#NULL!,0/0,100,99.41,vfdb,WP_000031391,(vipA/mglA) type VI secretion system tubule-forming protein VipA [VAS T6SS (VF0335) - Effector delivery system (VFC0086)] [Vibrio cholerae O1 biovar El Tor str. N16961],
